,SP,record,n_roi,min_t,max_t,min_f,max_f,dt,df,APD,Familiy,Order
0,Acrocephalus_baeticatus,432469,1,3.669149947,3.717428236,2347.826,2695.652,0.0483,347.826,-64.27,Acrocephalidae,Passeriformes
1,Acrocephalus_baeticatus,432469,2,3.753636952,3.813984813,2391.304,2652.174,0.0603,260.87,-61.25,Acrocephalidae,Passeriformes
2,Acrocephalus_baeticatus,432469,3,3.886402246,3.934680535,2304.348,2608.696,0.0483,304.348,-58.94,Acrocephalidae,Passeriformes
3,Acrocephalus_baeticatus,432469,4,4.013132755,4.055376257,2347.826,2695.652,0.0422,347.826,-61.04,Acrocephalidae,Passeriformes
4,Acrocephalus_baeticatus,432469,5,4.115724118,4.176071979,2304.348,2739.13,0.0603,434.783,-60.95,Acrocephalidae,Passeriformes
5,Acrocephalus_baeticatus,432469,6,4.242454626,4.272628557,2217.391,2543.478,0.0302,326.087,-60.07,Acrocephalidae,Passeriformes
6,Acrocephalus_baeticatus,432469,7,4.339011204,4.405393851,2173.913,2521.739,0.0664,347.826,-63.73,Acrocephalidae,Passeriformes
7,Acrocephalus_baeticatus,432469,8,5.839246389,5.890557869,2406.593,5109.89,0.0513,2703.297,-66.8,Acrocephalidae,Passeriformes
8,Acrocephalus_baeticatus,432469,9,5.936738201,6.01370542,2337.662,5298.701,0.077,2961.039,-67.83,Acrocephalidae,Passeriformes
9,Acrocephalus_baeticatus,432469,10,6.049623456,6.106066084,2389.61,4259.74,0.0564,1870.13,-63.58,Acrocephalidae,Passeriformes
10,Acrocephalus_baeticatus,432469,11,6.162508711,6.239475931,2298.701,4467.532,0.077,2168.831,-64.15,Acrocephalidae,Passeriformes
11,Acrocephalus_baeticatus,432469,12,6.270262819,6.362623482,2155.844,4000.0,0.0924,1844.156,-66.63,Acrocephalidae,Passeriformes
12,Acrocephalus_baeticatus,432469,13,6.485771033,6.567869401,2441.558,4675.325,0.0821,2233.766,-72.23,Acrocephalidae,Passeriformes
13,Acrocephalus_baeticatus,432469,14,6.629443176,6.711541544,2363.636,4831.169,0.0821,2467.532,-75.64,Acrocephalidae,Passeriformes
14,Acrocephalus_baeticatus,432469,15,6.793639911,6.875738279,5142.857,6233.766,0.0821,1090.909,-65.32,Acrocephalidae,Passeriformes
15,Acrocephalus_baeticatus,432469,16,6.906525167,6.978361238,1974.026,4883.117,0.0718,2909.091,-75.32,Acrocephalidae,Passeriformes
16,Acrocephalus_baeticatus,432469,17,7.10150879,7.163082565,1974.026,5298.701,0.0616,3324.675,-71.34,Acrocephalidae,Passeriformes
17,Acrocephalus_baeticatus,432469,18,7.296492412,7.358066188,2025.974,5298.701,0.0616,3272.727,-65.29,Acrocephalidae,Passeriformes
18,Acrocephalus_baeticatus,432469,19,7.501738331,7.563312107,2233.766,5610.39,0.0616,3376.623,-67.44,Acrocephalidae,Passeriformes
19,Acrocephalus_baeticatus,432469,20,7.727508842,7.799344913,2129.87,5506.494,0.0718,3376.623,-67.12,Acrocephalidae,Passeriformes
20,Acrocephalus_baeticatus,432469,21,7.963541649,8.014853128,1974.026,5194.805,0.0513,3220.779,-67.64,Acrocephalidae,Passeriformes
21,Acrocephalus_baeticatus,432469,22,8.199574455,8.394558078,2805.195,4935.065,0.195,2129.87,-70.93,Acrocephalidae,Passeriformes
22,Acrocephalus_baeticatus,432469,23,8.486918741,8.671640068,2285.714,6441.558,0.1847,4155.844,-72.76,Acrocephalidae,Passeriformes
23,Acrocephalus_baeticatus,432469,24,8.74347614,8.907672875,2441.558,6077.922,0.1642,3636.364,-69.57,Acrocephalidae,Passeriformes
24,Acrocephalus_baeticatus,432469,25,8.989771242,9.133443386,2441.558,6181.818,0.1437,3740.26,-70.05,Acrocephalidae,Passeriformes
25,Acrocephalus_baeticatus,432469,26,9.277115529,9.472099152,2857.143,6233.766,0.195,3376.623,-71.36,Acrocephalidae,Passeriformes
26,Acrocephalus_baeticatus,432469,27,9.513148335,9.697869662,2857.143,6337.662,0.1847,3480.519,-68.93,Acrocephalidae,Passeriformes
27,Acrocephalus_baeticatus,432469,28,9.777828829,9.921500973,2909.091,6441.558,0.1437,3532.468,-67.42,Acrocephalidae,Passeriformes
28,Acrocephalus_baeticatus,432469,29,10.075435412,10.290943626,1714.286,4259.74,0.2155,2545.455,-70.46,Acrocephalidae,Passeriformes
29,Acrocephalus_baeticatus,432469,30,10.38330429,10.537238729,1818.182,4207.792,0.1539,2389.61,-70.45,Acrocephalidae,Passeriformes
30,Acrocephalus_baeticatus,432469,31,10.537238729,10.629599392,3584.416,5610.39,0.0924,2025.974,-69.65,Acrocephalidae,Passeriformes
31,Acrocephalus_baeticatus,432469,32,10.639861688,10.742484648,1922.078,2961.039,0.1026,1038.961,-67.71,Acrocephalidae,Passeriformes
32,Acrocephalus_baeticatus,432469,33,10.723239366,10.825862326,3532.468,4415.584,0.1026,883.117,-72.86,Acrocephalidae,Passeriformes
33,Acrocephalus_baeticatus,432469,34,10.902829545,11.000321356,1974.026,3116.883,0.0975,1142.857,-64.53,Acrocephalidae,Passeriformes
34,Acrocephalus_baeticatus,432469,35,11.233788589,11.359501714,2441.558,5259.74,0.1257,2818.182,-70.37,Acrocephalidae,Passeriformes
35,Acrocephalus_baeticatus,432469,36,11.492911562,11.585272225,2493.506,5168.831,0.0924,2675.325,-68.68,Acrocephalidae,Passeriformes
36,Acrocephalus_baeticatus,432469,37,11.728944368,11.862354215,2233.766,5194.805,0.1334,2961.039,-72.16,Acrocephalidae,Passeriformes
37,Acrocephalus_baeticatus,432469,38,11.975239471,12.12917391,2181.818,5714.286,0.1539,3532.468,-69.2,Acrocephalidae,Passeriformes
38,Acrocephalus_baeticatus,432469,39,12.272846053,12.375469012,2181.818,5610.39,0.1026,3428.571,-71.83,Acrocephalidae,Passeriformes
39,Acrocephalus_baeticatus,432469,40,12.555059191,12.673075595,2077.922,5194.805,0.118,3116.883,-69.97,Acrocephalidae,Passeriformes
40,Acrocephalus_baeticatus,432469,41,12.83727233,13.145141208,3688.312,5922.078,0.3079,2233.766,-64.93,Acrocephalidae,Passeriformes
41,Acrocephalus_baeticatus,432469,42,13.268288759,13.350387126,3220.779,5558.442,0.0821,2337.662,-63.69,Acrocephalidae,Passeriformes
42,Acrocephalus_baeticatus,432469,43,13.44274779,13.555633045,3688.312,6077.922,0.1129,2389.61,-69.78,Acrocephalidae,Passeriformes
43,Acrocephalus_baeticatus,432469,44,13.678780597,13.966124883,2545.455,6077.922,0.2873,3532.468,-69.27,Acrocephalidae,Passeriformes
44,Acrocephalus_baeticatus,432469,45,13.976387179,14.058485546,3480.519,4675.325,0.0821,1194.805,-64.8,Acrocephalidae,Passeriformes
45,Acrocephalus_baeticatus,432469,46,14.202157689,14.345829833,3116.883,4883.117,0.1437,1766.234,-66.93,Acrocephalidae,Passeriformes
46,Acrocephalus_baeticatus,432469,47,14.561338047,14.653698711,2337.662,4363.636,0.0924,2025.974,-64.07,Acrocephalidae,Passeriformes
47,Acrocephalus_baeticatus,432469,48,14.663961007,14.766583966,2805.195,3532.468,0.1026,727.273,-70.91,Acrocephalidae,Passeriformes
48,Acrocephalus_baeticatus,432469,49,14.817895446,15.002616773,2337.662,4415.584,0.1847,2077.922,-66.14,Acrocephalidae,Passeriformes
49,Acrocephalus_baeticatus,432469,50,15.03340366,15.146288916,3428.571,4779.221,0.1129,1350.649,-72.27,Acrocephalidae,Passeriformes
50,Acrocephalus_baeticatus,432469,51,15.289961059,15.372059426,2805.195,4987.013,0.0821,2181.818,-64.29,Acrocephalidae,Passeriformes
51,Acrocephalus_baeticatus,432469,52,15.577305345,15.720977488,2649.351,4675.325,0.1437,2025.974,-72.45,Acrocephalidae,Passeriformes
52,Acrocephalus_baeticatus,432471,1,0.592547639,0.644525502,2109.89,3626.374,0.052,1516.484,-71.23,Acrocephalidae,Passeriformes
53,Acrocephalus_baeticatus,432471,2,0.800459091,0.873228099,1912.088,3626.374,0.0728,1714.286,-73.42,Acrocephalidae,Passeriformes
54,Acrocephalus_baeticatus,432471,3,1.029161688,1.112326269,1846.154,3593.407,0.0832,1747.253,-73.06,Acrocephalidae,Passeriformes
55,Acrocephalus_baeticatus,432471,4,1.257864286,1.341028867,1846.154,3659.341,0.0832,1813.187,-74.39,Acrocephalidae,Passeriformes
56,Acrocephalus_baeticatus,432471,5,1.496962456,1.569731464,2076.923,3659.341,0.0728,1582.418,-69.42,Acrocephalidae,Passeriformes
57,Acrocephalus_baeticatus,432471,6,5.624004782,5.717564935,2093.407,3494.505,0.0936,1401.099,-73.89,Acrocephalidae,Passeriformes
58,Acrocephalus_baeticatus,432471,7,5.863102952,5.915080815,2076.923,3494.505,0.052,1417.582,-69.88,Acrocephalidae,Passeriformes
59,Acrocephalus_baeticatus,432471,8,6.154178985,6.216552421,2109.89,3527.473,0.0624,1417.582,-70.67,Acrocephalidae,Passeriformes
60,Acrocephalus_baeticatus,432471,9,6.393277155,6.507628454,2538.462,4417.582,0.1144,1879.121,-76.39,Acrocephalidae,Passeriformes
61,Acrocephalus_baeticatus,432471,10,6.673957615,6.736331051,2142.857,3550.685,0.0624,1407.828,-69.7,Acrocephalidae,Passeriformes
62,Acrocephalus_baeticatus,432471,11,6.913055785,6.985824794,2043.956,3428.571,0.0728,1384.615,-64.06,Acrocephalidae,Passeriformes
63,Acrocephalus_baeticatus,432471,12,7.120967238,7.172945101,2038.356,3386.301,0.052,1347.945,-63.52,Acrocephalidae,Passeriformes
64,Acrocephalus_baeticatus,432471,13,7.318483117,7.412043271,2202.74,3320.548,0.0936,1117.808,-66.74,Acrocephalidae,Passeriformes
65,Acrocephalus_baeticatus,432471,14,7.536790142,7.640745868,2301.37,3287.671,0.104,986.301,-65.34,Acrocephalidae,Passeriformes
66,Acrocephalus_baeticatus,432471,15,7.786283885,7.921426329,2301.37,4142.466,0.1351,1841.096,-70.3,Acrocephalidae,Passeriformes
67,Acrocephalus_baeticatus,432471,16,8.08775549,8.254084652,2301.37,4241.096,0.1663,1939.726,-68.38,Acrocephalidae,Passeriformes
68,Acrocephalus_baeticatus,432471,17,8.410018241,8.545160685,2169.863,4142.466,0.1351,1972.603,-68.93,Acrocephalidae,Passeriformes
69,Acrocephalus_baeticatus,432471,18,8.690698702,8.825841146,2235.616,4241.096,0.1351,2005.479,-59.86,Acrocephalidae,Passeriformes
70,Acrocephalus_baeticatus,432471,19,8.992170307,9.127312751,2400.0,3320.548,0.1351,920.548,-55.79,Acrocephalidae,Passeriformes
71,Acrocephalus_baeticatus,432471,20,9.262455195,9.324828631,1906.849,2728.767,0.0624,821.918,-65.32,Acrocephalidae,Passeriformes
72,Acrocephalus_baeticatus,432471,21,9.356015349,9.397597639,1512.329,3747.945,0.0416,2235.616,-74.01,Acrocephalidae,Passeriformes
73,Acrocephalus_baeticatus,432471,22,9.491157793,9.532740083,1906.849,3320.548,0.0416,1413.699,-64.92,Acrocephalidae,Passeriformes
74,Acrocephalus_baeticatus,432471,23,9.688673672,9.803024971,1808.219,3616.438,0.1144,1808.219,-67.15,Acrocephalidae,Passeriformes
75,Acrocephalus_baeticatus,432471,24,9.955961621,10.080708493,2334.247,3682.192,0.1247,1347.945,-66.57,Acrocephalidae,Passeriformes
76,Acrocephalus_baeticatus,432471,25,10.257433227,10.340597808,2301.37,3616.438,0.0832,1315.068,-67.25,Acrocephalidae,Passeriformes
77,Acrocephalus_baeticatus,432471,26,10.486135825,10.558904833,2235.616,3616.438,0.0728,1380.822,-61.0,Acrocephalidae,Passeriformes
78,Acrocephalus_baeticatus,432471,27,10.704442849,10.766816285,2373.626,3362.637,0.0624,989.011,-60.39,Acrocephalidae,Passeriformes
79,Acrocephalus_baeticatus,432471,28,10.943541019,11.005914455,2380.165,3371.901,0.0624,991.736,-65.15,Acrocephalidae,Passeriformes
80,Acrocephalus_baeticatus,432471,29,11.234617052,11.348968351,2703.297,4285.714,0.1144,1582.418,-66.76,Acrocephalidae,Passeriformes
81,Acrocephalus_baeticatus,432471,30,11.525693085,11.650439957,2571.429,3329.67,0.1247,758.242,-61.09,Acrocephalidae,Passeriformes
82,Acrocephalus_baeticatus,432471,31,11.806373546,11.94151599,2307.692,3659.341,0.1351,1351.648,-67.58,Acrocephalidae,Passeriformes
83,Acrocephalus_baeticatus,432471,32,12.087054006,12.242987596,2241.758,3626.374,0.1559,1384.615,-58.32,Acrocephalidae,Passeriformes
84,Acrocephalus_baeticatus,432471,33,12.513272483,12.617228209,2142.857,3560.44,0.104,1417.582,-64.98,Acrocephalidae,Passeriformes
85,Acrocephalus_baeticatus,432471,34,12.773161799,12.85632638,2453.333,3626.667,0.0832,1173.333,-63.67,Acrocephalidae,Passeriformes
86,Acrocephalus_baeticatus,432471,35,13.064237832,13.188984703,2926.027,3616.438,0.1247,690.411,-68.51,Acrocephalidae,Passeriformes
87,Acrocephalus_baeticatus,432471,36,13.344918292,13.469665163,2400.0,3419.178,0.1247,1019.178,-66.16,Acrocephalidae,Passeriformes
88,Acrocephalus_baeticatus,432471,37,13.625598753,13.771136769,2139.535,3534.884,0.1455,1395.349,-61.25,Acrocephalidae,Passeriformes
89,Acrocephalus_baeticatus,432471,38,13.937465931,14.05181723,2498.63,3320.548,0.1144,821.918,-56.94,Acrocephalidae,Passeriformes
90,Acrocephalus_baeticatus,432471,39,14.270124254,14.394871126,2196.721,3606.557,0.1247,1409.836,-69.88,Acrocephalidae,Passeriformes
91,Acrocephalus_baeticatus,432471,40,14.540409142,14.633969296,2360.656,3672.131,0.0936,1311.475,-71.2,Acrocephalidae,Passeriformes
92,Acrocephalus_baeticatus,432471,41,14.821089603,14.925045329,2327.869,3639.344,0.104,1311.475,-70.43,Acrocephalidae,Passeriformes
93,Acrocephalus_baeticatus,432471,42,15.174539071,15.299285943,2360.656,4098.361,0.1247,1737.705,-71.22,Acrocephalidae,Passeriformes
94,Acrocephalus_baeticatus,432471,43,15.372054951,15.444823959,2393.443,3672.131,0.0728,1278.689,-58.09,Acrocephalidae,Passeriformes
95,Acrocephalus_baeticatus,432471,44,15.611153121,15.704713275,2295.082,3836.066,0.0936,1540.984,-68.69,Acrocephalidae,Passeriformes
96,Acrocephalus_baeticatus,432471,45,15.923020299,16.00618488,2524.59,3508.197,0.0832,983.607,-72.76,Acrocephalidae,Passeriformes
97,Acrocephalus_baeticatus,432471,46,16.172514042,16.307656486,2360.656,3311.475,0.1351,950.82,-60.98,Acrocephalidae,Passeriformes
98,Acrocephalus_baeticatus,432471,47,16.494776793,16.536359083,2721.311,3672.131,0.0416,950.82,-75.19,Acrocephalidae,Passeriformes
99,Acrocephalus_baeticatus,432471,48,16.567545801,16.598732519,1409.836,3344.262,0.0312,1934.426,-73.26,Acrocephalidae,Passeriformes
100,Acrocephalus_baeticatus,432471,49,16.640314809,16.6818971,1442.623,3442.623,0.0416,2000.0,-67.25,Acrocephalidae,Passeriformes
101,Acrocephalus_baeticatus,432471,50,16.728677177,16.775457253,1409.836,3377.049,0.0468,1967.213,-72.88,Acrocephalidae,Passeriformes
102,Acrocephalus_baeticatus,432471,51,16.827435116,16.869017407,1377.049,3442.623,0.0416,2065.574,-74.03,Acrocephalidae,Passeriformes
103,Acrocephalus_baeticatus,432471,52,16.910599697,16.952181988,2032.787,2491.803,0.0416,459.016,-67.78,Acrocephalidae,Passeriformes
104,Acrocephalus_baeticatus,432471,53,17.087324432,17.191280158,2688.525,4688.525,0.104,2000.0,-70.58,Acrocephalidae,Passeriformes
105,Acrocephalus_baeticatus,432471,54,17.316027029,17.430378328,2655.738,3639.344,0.1144,983.607,-67.27,Acrocephalidae,Passeriformes
106,Acrocephalus_baeticatus,432471,55,17.586311917,17.711058788,2819.672,3540.984,0.1247,721.311,-63.94,Acrocephalidae,Passeriformes
107,Acrocephalus_baeticatus,432471,56,17.908574668,18.002134821,3081.967,3934.426,0.0936,852.459,-61.54,Acrocephalidae,Passeriformes
108,Acrocephalus_baeticatus,432471,57,18.218740832,18.312300986,1868.852,4295.082,0.0936,2426.23,-68.96,Acrocephalidae,Passeriformes
109,Acrocephalus_baeticatus,432471,58,18.468234575,18.541003583,2229.508,4032.787,0.0728,1803.279,-67.82,Acrocephalidae,Passeriformes
110,Acrocephalus_baeticatus,432471,59,18.717728318,18.842475189,2000.0,4000.0,0.1247,2000.0,-65.6,Acrocephalidae,Passeriformes
111,Acrocephalus_baeticatus,432471,60,18.977617633,19.050386641,2295.082,4622.951,0.0728,2327.869,-63.09,Acrocephalidae,Passeriformes
112,Acrocephalus_baeticatus,432471,61,19.123155649,19.20632023,2852.459,4098.361,0.0832,1245.902,-61.27,Acrocephalidae,Passeriformes
113,Acrocephalus_baeticatus,432471,62,19.362253819,19.40383611,2852.459,4032.787,0.0416,1180.328,-67.69,Acrocephalidae,Passeriformes
114,Acrocephalus_baeticatus,432471,63,19.601351989,19.653329852,2918.033,3868.852,0.052,950.82,-67.52,Acrocephalidae,Passeriformes
115,Acrocephalus_baeticatus,432471,64,19.850845732,19.913219168,2852.459,4032.787,0.0624,1180.328,-68.29,Acrocephalidae,Passeriformes
116,Acrocephalus_baeticatus,432471,65,20.349833217,20.422602226,2885.246,3836.066,0.0728,950.82,-68.36,Acrocephalidae,Passeriformes
117,Acrocephalus_baeticatus,432471,66,20.609722532,20.672095968,3016.393,3868.852,0.0624,852.459,-67.71,Acrocephalidae,Passeriformes
118,Acrocephalus_baeticatus,432471,67,20.828029557,20.931985283,2918.033,4065.574,0.104,1147.541,-69.06,Acrocephalidae,Passeriformes
119,Acrocephalus_baeticatus,432471,68,21.015149864,21.129501163,2754.098,4131.148,0.1144,1377.049,-73.35,Acrocephalidae,Passeriformes
120,Acrocephalus_baeticatus,432471,69,21.306225897,21.420577196,2852.459,4786.885,0.1144,1934.426,-71.75,Acrocephalidae,Passeriformes
121,Acrocephalus_baeticatus,432471,70,21.670070939,21.79481781,2721.311,4754.098,0.1247,2032.787,-75.33,Acrocephalidae,Passeriformes
122,Acrocephalus_baeticatus,432471,71,21.888377963,21.981938117,3049.18,5016.393,0.0936,1967.213,-78.0,Acrocephalidae,Passeriformes
123,Acrocephalus_baeticatus,432471,72,22.044311553,22.085893843,3665.595,5170.418,0.0416,1504.823,-73.53,Acrocephalidae,Passeriformes
124,Acrocephalus_baeticatus,432471,73,22.137871706,22.189849569,3123.288,5141.208,0.052,2017.921,-75.49,Acrocephalidae,Passeriformes
125,Acrocephalus_baeticatus,432471,74,22.27301415,22.418552167,2169.863,3517.808,0.1455,1347.945,-68.03,Acrocephalidae,Passeriformes
126,Acrocephalus_baeticatus,432471,75,22.51211232,22.668045909,2235.616,3649.315,0.1559,1413.699,-68.79,Acrocephalidae,Passeriformes
127,Acrocephalus_baeticatus,432471,76,22.979913087,23.021495378,1380.822,4076.712,0.0416,2695.89,-80.65,Acrocephalidae,Passeriformes
128,Acrocephalus_baeticatus,432471,77,23.073473241,23.115055531,1380.822,3780.822,0.0416,2400.0,-80.98,Acrocephalidae,Passeriformes
129,Acrocephalus_baeticatus,432471,78,23.198220112,23.250197975,1380.822,4175.342,0.052,2794.521,-74.87,Acrocephalidae,Passeriformes
130,Acrocephalus_baeticatus,432471,79,23.322966984,23.364549274,1282.192,4471.233,0.0416,3189.041,-74.67,Acrocephalidae,Passeriformes
131,Acrocephalus_baeticatus,432471,80,23.406131564,23.437318282,1249.315,4405.479,0.0312,3156.164,-74.56,Acrocephalidae,Passeriformes
132,Acrocephalus_baeticatus,432471,81,23.499691718,23.541274008,1446.575,4339.726,0.0416,2893.151,-71.64,Acrocephalidae,Passeriformes
133,Acrocephalus_baeticatus,432471,82,23.572460726,23.634834162,1841.096,4010.959,0.0624,2169.863,-72.23,Acrocephalidae,Passeriformes
134,Acrocephalus_baeticatus,432471,83,23.686812025,23.749185461,1446.575,3780.822,0.0624,2334.247,-74.59,Acrocephalidae,Passeriformes
135,Acrocephalus_baeticatus,432471,84,23.790767751,23.842745614,1413.699,3813.699,0.052,2400.0,-71.07,Acrocephalidae,Passeriformes
136,Acrocephalus_baeticatus,432471,85,23.884327905,23.936305768,1479.452,3813.699,0.052,2334.247,-70.7,Acrocephalidae,Passeriformes
137,Acrocephalus_baeticatus,432471,86,24.009074776,24.133821647,2071.233,4372.603,0.1247,2301.37,-70.0,Acrocephalidae,Passeriformes
138,Acrocephalus_baeticatus,432471,87,24.258568518,24.341733099,2860.274,3780.822,0.0832,920.548,-69.59,Acrocephalidae,Passeriformes
139,Acrocephalus_baeticatus,432471,88,24.435293253,24.491916173,3484.932,4688.525,0.0566,1203.593,-79.17,Acrocephalidae,Passeriformes
140,Acrocephalus_baeticatus,432471,89,24.596424628,24.684786995,1545.205,3813.699,0.0884,2268.493,-74.79,Acrocephalidae,Passeriformes
141,Acrocephalus_baeticatus,432471,90,24.851116157,24.934280737999998,1545.205,3517.808,0.0832,1972.603,-72.14,Acrocephalidae,Passeriformes
142,Acrocephalus_baeticatus,432471,91,25.059027609,25.14219219,1578.082,3452.055,0.0832,1873.973,-65.67,Acrocephalidae,Passeriformes
143,Acrocephalus_baeticatus,432471,92,25.287730207,25.38129036,1545.205,3517.808,0.0936,1972.603,-68.4,Acrocephalidae,Passeriformes
144,Acrocephalus_baeticatus,432471,93,25.454059369,25.526828377,1315.068,2958.904,0.0728,1643.836,-65.86,Acrocephalidae,Passeriformes
145,Acrocephalus_baeticatus,432471,94,25.661970821,25.734739829,1347.945,3254.795,0.0728,1906.849,-66.35,Acrocephalidae,Passeriformes
146,Acrocephalus_baeticatus,432471,95,25.890673418,25.963442426,2202.74,3517.808,0.0728,1315.068,-68.7,Acrocephalidae,Passeriformes
147,Acrocephalus_baeticatus,432471,96,25.994629144,26.046607007,2761.644,4931.507,0.052,2169.863,-73.82,Acrocephalidae,Passeriformes
148,Acrocephalus_baeticatus,432471,97,26.233727314,26.29610075,2728.767,3846.575,0.0624,1117.808,-69.59,Acrocephalidae,Passeriformes
149,Acrocephalus_baeticatus,432471,98,26.462429912,26.555990065,1808.219,3912.329,0.0936,2104.11,-72.14,Acrocephalidae,Passeriformes
150,Acrocephalus_baeticatus,432471,99,26.722319227,26.826274953,2268.493,3912.329,0.104,1643.836,-69.05,Acrocephalidae,Passeriformes
151,Acrocephalus_baeticatus,432471,100,26.930230679,26.9868536,2104.11,4241.096,0.0566,2136.986,-71.21,Acrocephalidae,Passeriformes
152,Acrocephalus_baeticatus,432471,101,27.007644745,27.070018181,2334.247,4241.096,0.0624,1906.849,-70.68,Acrocephalidae,Passeriformes
153,Acrocephalus_baeticatus,432472,1,0.172510557,0.215638197,1906.849,3123.288,0.0431,1216.438,-64.38,Acrocephalidae,Passeriformes
154,Acrocephalus_baeticatus,432472,2,0.291111566,0.323457295,1808.219,2926.027,0.0323,1117.808,-66.14,Acrocephalidae,Passeriformes
155,Acrocephalus_baeticatus,432472,3,0.463622123,0.517531672,2104.11,2958.904,0.0539,854.795,-63.02,Acrocephalidae,Passeriformes
156,Acrocephalus_baeticatus,432472,4,0.571441221,0.625350771,2202.74,3024.658,0.0539,821.918,-63.42,Acrocephalidae,Passeriformes
157,Acrocephalus_baeticatus,432472,5,0.6576965,0.722387959,2367.123,3156.164,0.0647,789.041,-64.28,Acrocephalidae,Passeriformes
158,Acrocephalus_baeticatus,432472,6,0.808643238,0.884116607,2400.0,5654.795,0.0755,3254.795,-73.82,Acrocephalidae,Passeriformes
159,Acrocephalus_baeticatus,432472,7,0.991935705,1.099754804,2695.89,5457.534,0.1078,2761.644,-68.97,Acrocephalidae,Passeriformes
160,Acrocephalus_baeticatus,432472,8,1.164446263,1.250701541,2860.274,5424.658,0.0863,2564.384,-66.37,Acrocephalidae,Passeriformes
161,Acrocephalus_baeticatus,432472,9,1.32617491,1.433994009,3024.658,5819.178,0.1078,2794.521,-70.79,Acrocephalidae,Passeriformes
162,Acrocephalus_baeticatus,432472,10,1.541813107,1.606504566,3057.534,5852.055,0.0647,2794.521,-71.03,Acrocephalidae,Passeriformes
163,Acrocephalus_baeticatus,432472,11,1.725105574,1.789797033,3682.192,5917.808,0.0647,2235.616,-69.5,Acrocephalidae,Passeriformes
164,Acrocephalus_baeticatus,432472,12,1.789797033,1.854488492,3682.192,6115.068,0.0647,2432.877,-70.04,Acrocephalidae,Passeriformes
165,Acrocephalus_baeticatus,432472,13,1.99465332,2.059344779,2498.63,4931.507,0.0647,2432.877,-69.04,Acrocephalidae,Passeriformes
166,Acrocephalus_baeticatus,432472,14,2.199509607,2.296546796,2432.877,4898.63,0.097,2465.753,-65.28,Acrocephalidae,Passeriformes
167,Acrocephalus_baeticatus,432472,15,2.458275443,2.576876452,2301.37,4109.589,0.1186,1808.219,-66.47,Acrocephalidae,Passeriformes
168,Acrocephalus_baeticatus,432472,16,2.66313173,2.770950829,2334.247,3583.562,0.1078,1249.315,-66.77,Acrocephalidae,Passeriformes
169,Acrocephalus_baeticatus,432472,17,2.932679476,3.008152845,2202.74,3945.205,0.0755,1742.466,-67.6,Acrocephalidae,Passeriformes
170,Acrocephalus_baeticatus,432472,18,3.137535763,3.213009132,2301.37,4405.479,0.0755,2104.11,-68.19,Acrocephalidae,Passeriformes
171,Acrocephalus_baeticatus,432472,19,3.956960911,4.064780009,2597.26,4273.973,0.1078,1676.712,-65.53,Acrocephalidae,Passeriformes
172,Acrocephalus_baeticatus,432472,20,4.215726747,4.269636296,2071.233,4635.616,0.0539,2564.384,-70.24,Acrocephalidae,Passeriformes
173,Acrocephalus_baeticatus,432472,21,4.37206444,4.420583034,2472.527,5439.56,0.0485,2967.033,-74.51,Acrocephalidae,Passeriformes
174,Acrocephalus_baeticatus,432472,22,4.539184042,4.625439321,2175.824,4945.055,0.0863,2769.231,-64.5,Acrocephalidae,Passeriformes
175,Acrocephalus_baeticatus,432472,23,4.754822239,4.851859428,2043.956,4813.187,0.097,2769.231,-70.83,Acrocephalidae,Passeriformes
176,Acrocephalus_baeticatus,432472,24,5.045933805,5.110625264,2109.89,5076.923,0.0647,2967.033,-71.84,Acrocephalidae,Passeriformes
177,Acrocephalus_baeticatus,432472,25,5.315481551,5.3693911,1813.187,4021.978,0.0539,2208.791,-67.96,Acrocephalidae,Passeriformes
178,Acrocephalus_baeticatus,432472,26,5.423300649,5.477210198,1648.352,3758.242,0.0539,2109.89,-65.44,Acrocephalidae,Passeriformes
179,Acrocephalus_baeticatus,432472,27,5.509555928,5.563465477,1582.418,4120.879,0.0539,2538.462,-62.96,Acrocephalidae,Passeriformes
180,Acrocephalus_baeticatus,432472,28,5.595811207,5.649720756,1813.187,3989.011,0.0539,2175.824,-65.01,Acrocephalidae,Passeriformes
181,Acrocephalus_baeticatus,432472,29,5.714412215,5.779103674,1813.187,3791.209,0.0647,1978.022,-64.69,Acrocephalidae,Passeriformes
182,Acrocephalus_baeticatus,432472,30,5.811449403,5.854577043,1945.055,3791.209,0.0431,1846.154,-66.37,Acrocephalidae,Passeriformes
183,Acrocephalus_baeticatus,432472,31,5.897704682,5.962396141,1747.253,3923.077,0.0647,2175.824,-67.04,Acrocephalidae,Passeriformes
184,Acrocephalus_baeticatus,432472,32,6.005523781,6.05943333,1648.352,3758.242,0.0539,2109.89,-65.79,Acrocephalidae,Passeriformes
185,Acrocephalus_baeticatus,432472,33,6.145688609,6.210380068,1639.344,3573.77,0.0647,1934.426,-67.04,Acrocephalidae,Passeriformes
186,Acrocephalus_baeticatus,432472,34,6.264289617,6.318199166,1690.608,3659.067,0.0539,1968.46,-67.36,Acrocephalidae,Passeriformes
187,Acrocephalus_baeticatus,432472,35,6.382890625,6.447582084,1823.204,3580.11,0.0647,1756.906,-68.95,Acrocephalidae,Passeriformes
188,Acrocephalus_baeticatus,432472,36,6.469145904,6.555401182,2187.845,3646.409,0.0863,1458.564,-67.88,Acrocephalidae,Passeriformes
